Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_30,SMA_50,SMA15,STDEV,LowerBand,UpperBand,BarsDate
2019-11-12,6.03000020980835,6.070000171661377,5.869999885559082,5.920000076293945,5.920000076293945,1834500,,,,,,,,18212.0
2019-11-13,5.909999847412109,5.96999979019165,5.809999942779541,5.940000057220459,5.940000057220459,1533600,,,,,,,,18213.0
2019-11-14,5.949999809265137,6.110000133514404,5.900000095367432,5.980000019073486,5.980000019073486,1708700,,,,,,,,18214.0
2019-11-15,6.0,6.010000228881836,5.849999904632568,5.880000114440918,5.880000114440918,2165900,,,,,,,,18215.0
2019-11-18,5.849999904632568,5.849999904632568,5.610000133514404,5.619999885559082,5.619999885559082,2995900,,,,,,,,18218.0
2019-11-19,5.570000171661377,5.659999847412109,5.449999809265137,5.5,5.5,3360500,,,,,,,,18219.0
2019-11-20,5.539999961853027,5.539999961853027,5.360000133514404,5.460000038146973,5.460000038146973,2666700,,,,,,,,18220.0
2019-11-21,5.460000038146973,5.579999923706055,5.349999904632568,5.5,5.5,2784000,,,,,,,,18221.0
2019-11-22,5.590000152587891,5.849999904632568,5.5,5.659999847412109,5.659999847412109,3493100,,,,,,,,18222.0
2019-11-25,5.670000076293945,6.059999942779541,5.630000114440918,6.03000020980835,6.03000020980835,2744900,5.749000024795532,,,,,,,18225.0
2019-11-26,6.03000020980835,6.260000228881836,6.010000228881836,6.099999904632568,6.099999904632568,2648700,5.767000007629394,,,,,,,18226.0
2019-11-27,6.099999904632568,6.389999866485596,6.019999980926514,6.349999904632568,6.349999904632568,3030000,5.807999992370606,,,,,,,18227.0
2019-11-29,6.329999923706055,6.389999866485596,6.239999771118164,6.340000152587891,6.340000152587891,1369000,5.844000005722046,,,,,,,18229.0
2019-12-02,6.349999904632568,6.460000038146973,6.090000152587891,6.170000076293945,6.170000076293945,2060600,5.873000001907348,,,,,,,18232.0
2019-12-03,6.039999961853027,6.179999828338623,5.929999828338623,6.119999885559082,6.119999885559082,2214900,5.923000001907349,,,5.904666678110758,0.2966929024729084,5.311280873164941,6.498052483056576,18233.0
2019-12-04,6.170000076293945,6.489999771118164,6.119999885559082,6.429999828338623,6.429999828338623,2872400,6.015999984741211,,,5.938666661580403,0.32631856912473767,5.286029523330928,6.591303799829879,18234.0
2019-12-05,6.320000171661377,6.519999980926514,6.239999771118164,6.400000095367432,6.400000095367432,4381400,6.1099999904632565,,,5.969333330790202,0.347387536781749,5.274558257226704,6.6641084043537,18235.0
2019-12-06,6.389999866485596,6.679999828338623,6.389999866485596,6.679999828338623,6.679999828338623,4757300,6.227999973297119,,,6.015999984741211,0.39295218298633183,5.230095618768548,6.801904350713874,18236.0
2019-12-09,6.650000095367432,6.920000076293945,6.190000057220459,6.329999923706055,6.329999923706055,6250600,6.294999980926514,,,6.0459999720255535,0.3989593482678626,5.248081275489828,6.843918668561279,18239.0
2019-12-10,6.289999961853027,6.539999961853027,6.119999885559082,6.510000228881836,6.510000228881836,9594900,6.342999982833862,,,6.10533332824707,0.3972560634500892,5.310821201346892,6.899845455147249,18240.0
2019-12-11,5.25,5.809999942779541,5.179999828338623,5.53000020980835,5.53000020980835,19517800,6.28600001335144,,,6.107333342234294,0.3940533935283181,5.319226555177658,6.89544012929093,18241.0
2019-12-12,5.460000038146973,5.710000038146973,5.409999847412109,5.579999923706055,5.579999923706055,6387300,6.209000015258789,,,6.115333334604899,0.38097367802435733,5.353385978556185,6.877280690653613,18242.0
2019-12-13,5.46999979019165,5.619999885559082,5.239999771118164,5.449999809265137,5.449999809265137,5439000,6.119999980926513,,,6.111999988555908,0.38691454632317074,5.338170895909567,6.88582908120225,18243.0
2019-12-16,5.389999866485596,5.590000152587891,5.389999866485596,5.5,5.5,4406900,6.052999973297119,,,6.101333332061768,0.40217030162939216,5.296992728802984,6.905673935320552,18246.0
2019-12-17,5.5,6.079999923706055,5.489999771118164,6.059999942779541,6.059999942779541,4141400,6.046999979019165,,,6.103333314259847,0.4018647033326296,5.299603907594587,6.907062720925106,18247.0
2019-12-18,6.059999942779541,6.269999980926514,5.929999828338623,6.159999847412109,6.159999847412109,5264100,6.019999980926514,,,6.10733331044515,0.4021276753365625,5.3030779597720255,6.911588661118275,18248.0
2019-12-19,6.210000038146973,6.239999771118164,6.03000020980835,6.059999942779541,6.059999942779541,4452000,5.985999965667725,,,6.087999979654948,0.3965602141605291,5.29487955133389,6.881120407976006,18249.0
2019-12-20,6.059999942779541,6.21999979019165,5.960000038146973,5.989999771118164,5.989999771118164,5484600,5.916999959945679,,,6.064666620890299,0.39093051242397925,5.282805596042341,6.846527645738258,18250.0
2019-12-23,6.050000190734863,6.070000171661377,5.539999961853027,5.610000133514404,5.610000133514404,6282700,5.844999980926514,,,6.027333291371663,0.40657920798661357,5.214174875398436,6.84049170734489,18253.0
2019-12-24,5.650000095367432,5.670000076293945,5.440000057220459,5.440000057220459,5.440000057220459,3395500,5.737999963760376,5.94333332379659,,5.9819999694824215,0.4325868791597016,5.116826211163018,6.847173727801825,18254.0
2019-12-26,5.46999979019165,5.510000228881836,5.25,5.400000095367432,5.400000095367432,4264400,5.724999952316284,5.925999991099039,,5.913333320617676,0.4381073793877315,5.037118561842213,6.789548079393139,18256.0
2019-12-27,5.420000076293945,5.980000019073486,5.389999866485596,5.900000095367432,5.900000095367432,11041300,5.756999969482422,5.924666659037272,,5.879999987284342,0.41694463668277,5.046110713918802,6.713889260649882,18257.0
2019-12-30,5.880000114440918,6.25,5.760000228881836,6.130000114440918,6.130000114440918,4482100,5.825,5.929666662216187,,5.843333339691162,0.3621496625336165,5.119034014623929,6.567632664758395,18260.0
2019-12-31,6.079999923706055,6.389999866485596,5.989999771118164,6.079999923706055,6.079999923706055,4322600,5.882999992370605,5.936333322525025,,5.826666673024495,0.34342116316670956,5.139824346691076,6.5135089993579145,18261.0
2020-01-02,6.139999866485596,6.46999979019165,6.070000171661377,6.309999942779541,6.309999942779541,4453600,5.9079999923706055,5.959333324432373,,5.813333320617676,0.31793226605074465,5.177468788516187,6.4491978527191645,18263.0
2020-01-03,6.210000038146973,6.25,5.840000152587891,5.880000114440918,5.880000114440918,3543900,5.880000019073487,5.971999994913737,,5.83666664759318,0.30835196826352435,5.219962711066131,6.453370584120229,18264.0
2020-01-06,5.800000190734863,5.909999847412109,5.599999904632568,5.849999904632568,5.849999904632568,3394800,5.859000015258789,5.9849999904632565,,5.854666646321615,0.3000682158070569,5.254530214707501,6.454803077935729,18267.0
2020-01-07,5.769999980926514,5.829999923706055,5.440000057220459,5.519999980926514,5.519999980926514,5228000,5.812000036239624,5.985666656494141,,5.859333324432373,0.29380422752615476,5.271724869380064,6.446941779484682,18268.0
2020-01-08,5.489999771118164,5.849999904632568,5.409999847412109,5.71999979019165,5.71999979019165,5629400,5.8230000019073485,5.987666654586792,,5.873999977111817,0.2797396331253485,5.31452071086112,6.433479243362513,18269.0
2020-01-09,5.820000171661377,5.820000171661377,5.480000019073486,5.550000190734863,5.550000190734863,2643000,5.834000015258789,5.971666653951009,,5.839999993642171,0.2864311889417697,5.267137615758632,6.41286237152571,18270.0
2020-01-10,5.559999942779541,5.599999904632568,5.380000114440918,5.429999828338623,5.429999828338623,2781400,5.836999988555908,5.949333318074545,,5.791333325703939,0.2901690547389507,5.210995216226038,6.371671435181841,18271.0
2020-01-13,5.429999828338623,5.610000133514404,5.329999923706055,5.429999828338623,5.429999828338623,3625200,5.789999961853027,5.918666648864746,,5.7493333180745445,0.2940715729409756,5.161190172192593,6.337476463956496,18274.0
2020-01-14,4.78000020980835,5.0,4.53000020980835,4.710000038146973,4.710000038146973,12561900,5.647999954223633,5.864333311716716,,5.664000002543132,0.3894831707549277,4.885033661033276,6.442966344052987,18275.0
2020-01-15,4.659999847412109,4.730000019073486,4.550000190734863,4.610000133514404,4.610000133514404,4981100,5.500999975204468,5.812333313624064,,5.597333335876465,0.4754766807868531,4.646379974302759,6.5482866974501714,18276.0
2020-01-16,4.610000133514404,4.710000038146973,4.519999980926514,4.619999885559082,4.619999885559082,4287100,5.331999969482422,5.762333313624064,,5.542666657765706,0.5378989059765532,4.4668688458126,6.618464469718813,18277.0
2020-01-17,4.579999923706055,4.75,4.510000228881836,4.75,4.75,4019500,5.21899995803833,5.70633331934611,,5.4993333180745445,0.5751082674521811,4.3491167831701825,6.6495498529789066,18278.0
2020-01-21,4.75,4.75,4.550000190734863,4.590000152587891,4.590000152587891,3532100,5.092999982833862,5.645999987920125,,5.411999988555908,0.608419471889575,4.195161044776758,6.628838932335058,18282.0
2020-01-22,4.550000190734863,4.639999866485596,4.460000038146973,4.559999942779541,4.559999942779541,2627500,4.996999979019165,5.575333325068156,,5.307333310445149,0.6111168199915619,4.085099670462026,6.529566950428273,18283.0
2020-01-23,4.550000190734863,4.639999866485596,4.460000038146973,4.619999885559082,4.619999885559082,1880200,4.886999988555909,5.518333323796591,,5.209999974568685,0.5953270178828078,4.0193459388030695,6.400654010334301,18284.0
2020-01-24,4.639999866485596,4.639999866485596,4.25,4.320000171661377,4.320000171661377,4163600,4.763999986648559,5.445333321889241,5.685599994659424,5.077333323160807,0.5529074275572593,3.9715184680462885,6.183148178275325,18285.0
2020-01-27,4.199999809265137,4.349999904632568,4.159999847412109,4.28000020980835,4.28000020980835,2122500,4.649000024795532,5.403666655222575,5.652799997329712,4.970666662851969,0.5412084492645413,3.888249764322887,6.053083561381052,18288.0
2020-01-28,4.300000190734863,4.300000190734863,4.179999828338623,4.210000038146973,4.210000038146973,2144900,4.527000045776367,5.357999992370606,5.618199996948242,4.8613333384195965,0.5159438178261843,3.829445702767228,5.893220974071965,18289.0
2020-01-29,4.21999979019165,4.320000171661377,4.130000114440918,4.130000114440918,4.130000114440918,1552600,4.469000053405762,5.314000002543131,5.581199998855591,4.76866668065389,0.5140158572293095,3.7406349661952714,5.796698395112509,18290.0
2020-01-30,4.099999904632568,4.119999885559082,3.880000114440918,3.930000066757202,3.930000066757202,3006500,4.401000046730042,5.261666671435038,5.542199997901917,4.6493333657582605,0.48430307984530124,3.680727206067658,5.617939525448863,18291.0
2020-01-31,3.9100000858306885,3.940000057220459,3.8299999237060547,3.8399999141693115,3.8399999141693115,2891700,4.323000049591064,5.187666670481364,5.506599998474121,4.535333347320557,0.45767833895320664,3.6199766694141435,5.4506900252269705,18292.0
2020-02-03,3.880000114440918,3.9800000190734863,3.8499999046325684,3.950000047683716,3.950000047683716,2026200,4.243000054359436,5.114000010490417,5.4755999994277955,4.436666695276896,0.40784562934675167,3.620975436583393,5.2523579539703995,18295.0
2020-02-04,4.03000020980835,4.25,3.9700000286102295,4.070000171661377,4.070000171661377,3563100,4.191000056266785,5.047666684786479,5.4478000020980835,4.346000051498413,0.31089270372046973,3.724214644057473,4.967785458939352,18296.0
2020-02-05,4.150000095367432,4.409999847412109,4.139999866485596,4.179999828338623,4.179999828338623,2641700,4.153000044822693,4.987333353360494,5.421399998664856,4.310666704177857,0.29634598836598325,3.71797472744589,4.9033586809098235,18297.0
2020-02-06,4.199999809265137,4.300000190734863,4.139999866485596,4.139999866485596,4.139999866485596,1510300,4.105000042915345,4.938333344459534,5.3909999990463255,4.2793333530426025,0.2871402359795629,3.7050528810834766,4.853613825001728,18298.0
2020-02-07,4.110000133514404,4.130000114440918,3.7699999809265137,3.809999942779541,3.809999942779541,2742300,4.054000020027161,4.884000007311503,5.346599993705749,4.2253333568573,0.29456667708077805,3.636200002695744,4.814466711018857,18299.0
2020-02-10,3.8499999046325684,4.099999904632568,3.740000009536743,3.940000057220459,3.940000057220459,2777000,4.020000004768372,4.83533333937327,5.303399996757507,4.171333360671997,0.2641932995101173,3.6429467616517623,4.699719959692231,18302.0
2020-02-11,3.9800000190734863,4.239999771118164,3.950000047683716,4.019999980926514,4.019999980926514,3415000,4.000999999046326,4.772666668891906,5.256799998283387,4.133333349227906,0.23951338900994062,3.6543065712080245,4.612360127247787,18303.0
2020-02-12,4.130000114440918,4.510000228881836,4.070000171661377,4.190000057220459,4.190000057220459,4820600,4.00699999332428,4.708000000317892,5.2137999963760375,4.108666690190633,0.20962097801426968,3.6894247341620936,4.527908646219172,18304.0
2020-02-13,4.119999885559082,4.260000228881836,4.070000171661377,4.110000133514404,4.110000133514404,2081700,4.025,4.642333340644837,5.172599997520447,4.074666706720988,0.1550054193010171,3.764655868118954,4.384677545323022,18305.0
2020-02-14,4.110000133514404,4.190000057220459,4.019999980926514,4.019999980926514,4.019999980926514,1582700,4.043000006675721,4.566000008583069,5.130599999427796,4.054666694005331,0.13968675528727414,3.775293183430782,4.334040204579879,18306.0
2020-02-18,4.010000228881836,4.079999923706055,3.9600000381469727,4.059999942779541,4.059999942779541,1467600,4.053999996185302,4.505333336194356,5.083200001716614,4.040000009536743,0.12512851397561497,3.789742981585513,4.290257037487973,18310.0
2020-02-19,4.059999942779541,4.269999980926514,3.9200000762939453,4.150000095367432,4.150000095367432,2593100,4.061999988555908,4.4486666758855185,5.038200001716614,4.03600001335144,0.12016656290020455,3.7956668875510315,4.276333139151849,18311.0
2020-02-20,4.159999847412109,4.300000190734863,4.110000133514404,4.139999866485596,4.139999866485596,1562300,4.057999992370606,4.402666672070821,4.9874000024795535,4.036666663487752,0.12075161160134633,3.7951634402850596,4.278169886690445,18312.0
2020-02-21,4.119999885559082,4.179999828338623,3.990000009536743,4.039999961853027,4.039999961853027,1695700,4.048000001907349,4.346666677792867,4.941600003242493,4.043999989827474,0.11709581142696586,3.809808366973542,4.278191612681406,18313.0
2020-02-24,3.9000000953674316,3.930000066757202,3.700000047683716,3.700000047683716,3.700000047683716,3566300,4.037000012397766,4.285000006357829,4.885399999618531,4.034666665395101,0.1381958423770745,3.7582749806409526,4.31105835014925,18316.0
2020-02-25,3.7699999809265137,3.7899999618530273,3.549999952316284,3.559999942779541,3.559999942779541,4447900,3.999000000953674,4.222666676839193,4.845999994277954,4.00866665840149,0.1842694703519871,3.6401277176975153,4.377205599105464,18317.0
2020-02-26,3.5799999237060547,3.619999885559082,3.359999895095825,3.390000104904175,3.390000104904175,4724800,3.9360000133514403,4.154666686058045,4.8021999979019165,3.963333320617676,0.2425361769335155,3.478260966750645,4.448405674484707,18318.0
2020-02-27,3.2300000190734863,3.630000114440918,3.180000066757202,3.4700000286102295,3.4700000286102295,3879500,3.8640000104904173,4.11333335240682,4.762600002288818,3.916000000635783,0.2654322449768966,3.3851355106819896,4.446864490589576,18319.0
2020-02-28,3.3399999141693115,3.7200000286102295,3.3399999141693115,3.5999999046325684,3.5999999046325684,4692200,3.812999987602234,4.079666678110758,4.72460000038147,3.8800000031789144,0.2694703796270098,3.341059243924895,4.418940762432934,18320.0
2020-03-02,3.5999999046325684,3.8499999046325684,3.390000104904175,3.8299999237060547,3.8299999237060547,3208400,3.793999981880188,4.053333346048991,4.68,3.881333335240682,0.26914856888026406,3.3430361974801537,4.41963047300121,18323.0
2020-03-03,3.880000114440918,3.890000104904175,3.5,3.630000114440918,3.630000114440918,4282500,3.750999999046326,4.016000016530355,4.629400005340576,3.8606666723887124,0.2761331548795537,3.3084003626296052,4.41293298214782,18324.0
2020-03-04,3.7100000381469727,3.8299999237060547,3.4600000381469727,3.7699999809265137,3.7699999809265137,4257600,3.7129999876022337,3.9886666774749755,4.583600006103516,3.844000005722046,0.27336003838432743,3.297279928953391,4.3907200824907004,18325.0
2020-03-05,3.700000047683716,3.990000009536743,3.5899999141693115,3.9600000381469727,3.9600000381469727,3599400,3.6950000047683718,3.96866668065389,4.543000011444092,3.828666671117147,0.25861903211796033,3.3114286068812264,4.345904735353067,18326.0
2020-03-06,3.8399999141693115,4.070000171661377,3.759999990463257,3.9200000762939453,3.9200000762939453,2096800,3.683000016212463,3.9453333536783854,4.509200010299683,3.816000000635783,0.24830279017926857,3.319394420277246,4.31260558099432,18327.0
2020-03-09,3.5899999141693115,3.9700000286102295,3.5,3.700000047683716,3.700000047683716,2732000,3.683000016212463,3.92466668287913,4.474400010108948,3.7946666717529296,0.24321847789579237,3.3082297159613447,4.281103627544514,18330.0
2020-03-10,3.940000057220459,4.260000228881836,3.799999952316284,4.230000019073486,4.230000019073486,4863200,3.750000023841858,3.9230000098546345,4.451000008583069,3.806000010172526,0.25985709012549923,3.2862858299215274,4.325714190423525,18331.0
2020-03-11,4.139999866485596,4.25,4.0,4.139999866485596,4.139999866485596,4414100,3.825,3.9206666707992555,4.415800004005432,3.8053333282470705,0.2589226415732932,3.287488045100484,4.323178611393657,18332.0
2020-03-12,3.700000047683716,4.039999961853027,3.4800000190734863,3.9800000190734863,3.9800000190734863,5123400,3.875999999046326,3.915666667620341,4.372800002098083,3.7946666717529296,0.24718026650984945,3.3003061387332306,4.289027204772628,18333.0
2020-03-13,4.130000114440918,4.650000095367432,3.8499999046325684,4.590000152587891,4.590000152587891,5787200,3.975000023841858,3.937666670481364,4.34300000667572,3.831333351135254,0.31708194298929626,3.1971694651566613,4.465497237113847,18334.0
2020-03-16,3.930000066757202,4.570000171661377,3.9000000953674316,4.369999885559082,4.369999885559082,4866700,4.02900002002716,3.9553333361943563,4.304200005531311,3.876000006993612,0.3433615302633743,3.189276946466863,4.56272306752036,18337.0
2020-03-17,4.400000095367432,4.650000095367432,4.110000133514404,4.230000019073486,4.230000019073486,3562200,4.089000010490418,3.9646666685740155,4.271200003623963,3.9206666787465414,0.34289661717640146,3.2348734443937386,4.606459913099345,18338.0
2020-03-18,4.099999904632568,4.25,3.5,3.7699999809265137,3.7699999809265137,3651700,4.089000010490418,3.9546666622161863,4.229600005149841,3.946000003814697,0.3136831934392603,3.3186336169361765,4.573366390693218,18339.0
2020-03-19,3.7100000381469727,4.199999809265137,3.549999952316284,4.190000057220459,4.190000057220459,5039500,4.1120000123977665,3.9550000031789145,4.20300000667572,3.9940000057220457,0.28982261678091337,3.4143547721602188,4.573645239283873,18340.0
2020-03-20,4.079999923706055,4.079999923706055,3.6500000953674316,3.759999990463257,3.759999990463257,7722200,4.096000003814697,3.9423333406448364,4.163800010681152,4.004666678110758,0.2769442114724266,3.450778255165905,4.558555101055611,18341.0
2020-03-23,3.5799999237060547,3.859999895095825,3.5,3.809999942779541,3.809999942779541,6009800,4.10699999332428,3.9423333406448364,4.1290000057220455,4.003333346048991,0.27789172401798296,3.447549898013025,4.559116794084956,18344.0
2020-03-24,3.950000047683716,4.210000038146973,3.890000104904175,4.159999847412109,4.159999847412109,6805600,4.099999976158142,3.949666666984558,4.103600006103516,4.038666661580404,0.2601611295932646,3.5183444023938746,4.558988920766933,18345.0
2020-03-25,4.150000095367432,4.489999771118164,4.039999961853027,4.170000076293945,4.170000076293945,3592100,4.102999997138977,3.9546666701634723,4.078400011062622,4.065333334604899,0.25099422242798647,3.5633448897489264,4.5673217794608725,18346.0
2020-03-26,4.239999771118164,4.710000038146973,4.239999771118164,4.409999847412109,4.409999847412109,6185700,4.1459999799728395,3.9619999965031942,4.072400007247925,4.095333321889242,0.2640580711081896,3.5672171796728627,4.6234494641056205,18347.0
2020-03-27,4.940000057220459,5.090000152587891,4.150000095367432,4.21999979019165,4.21999979019165,7024800,4.108999943733215,3.965666651725769,4.0646000003814695,4.115333302815755,0.26117499628675156,3.592983310242252,4.637683295389259,18348.0
2020-03-30,4.21999979019165,4.269999980926514,3.6500000953674316,3.6500000953674316,3.6500000953674316,3350600,4.036999964714051,3.953333322207133,4.045200004577636,4.111999972661336,0.26710617423229444,3.5777876241967475,4.646212321125925,18351.0
2020-03-31,3.630000114440918,3.799999952316284,3.5,3.5,3.5,2300900,3.9639999628067017,3.934666657447815,4.020200004577637,4.063333304723104,0.3075169221177966,3.448299460487511,4.678367148958697,18352.0
2020-04-01,3.450000047683716,3.490000009536743,3.119999885559082,3.25,3.25,4568700,3.91199996471405,3.9046666542689006,3.993400001525879,4.003999980290731,0.3709793848238177,3.2620412106430954,4.745958749938366,18353.0
2020-04-02,3.259999990463257,3.3499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,4064300,3.7779999494552614,3.8616666555404664,3.9592000007629395,3.9286666393280028,0.4760532194191815,2.9765602004896397,4.880773078166365,18354.0
2020-04-03,2.8499999046325684,2.940000057220459,2.569999933242798,2.799999952316284,2.799999952316284,3830400,3.681999945640564,3.8203333218892417,3.9228000020980835,3.8093332926432293,0.5206927465416816,2.767947799559866,4.850718785726593,18355.0
2020-04-06,2.859999895095825,3.200000047683716,2.8299999237060547,3.0899999141693115,3.0899999141693115,3340500,3.609999942779541,3.799999984105428,3.898199996948242,3.7239999612172445,0.5270917463786321,2.66981646845998,4.778183453974509,18358.0
2020-04-07,3.390000104904175,3.440000057220459,3.0999999046325684,3.2699999809265137,3.2699999809265137,2836900,3.5209999561309813,3.790333318710327,3.8779999923706057,3.659999958674113,0.5194914990420458,2.6210169605900213,4.698982956758204,18359.0
2020-04-08,3.2300000190734863,3.6700000762939453,3.200000047683716,3.4100000858306885,3.4100000858306885,2884500,3.4449999570846557,3.790999984741211,3.8619999933242797,3.6359999656677244,0.5223545445274647,2.591290876612795,4.680709054722653,18360.0
2020-04-09,3.5999999046325684,4.25,3.490000009536743,3.890000104904175,3.890000104904175,5908600,3.3929999828338624,3.8049999872843423,3.857199993133545,3.615999968846639,0.5050855481880541,2.6058288724705307,4.6261710652227475,18361.0
2020-04-13,4.25,4.760000228881836,4.159999847412109,4.739999771118164,4.739999771118164,6844500,3.4449999809265135,3.842999982833862,3.8733999872207643,3.681333287556966,0.5824929591918584,2.5163473691732494,4.8463192059406826,18365.0
2020-04-14,5.210000038146973,6.46999979019165,5.139999866485596,5.949999809265137,5.949999809265137,13506600,3.674999952316284,3.9136666456858316,3.9155999851226806,3.8239999453226727,0.8270065950288054,2.169986755265062,5.478013135380284,18366.0
2020-04-15,5.659999847412109,5.670000076293945,4.900000095367432,5.269999980926514,5.269999980926514,7499900,3.8519999504089357,3.9683333079020184,3.941999983787537,3.897999954223633,0.9051850191337362,2.0876299159561604,5.7083699924911055,18367.0
2020-04-16,5.119999885559082,5.440000057220459,4.880000114440918,5.03000020980835,5.03000020980835,3371900,4.0299999713897705,4.010333315531413,3.961199984550476,3.9553332964579266,0.9497809030943949,2.055771490269137,5.854895102646717,18368.0
2020-04-17,5.21999979019165,5.28000020980835,4.429999828338623,4.880000114440918,4.880000114440918,5653200,4.232999992370606,4.040999984741211,3.975199990272522,3.9866666475931805,0.9733129383224008,2.0400407709483788,5.933292524237983,18369.0
